0	0.000395225	6.17768e-05	-4.62342e-05	0.00072118	-1.28863e-05	
0	6.17768e-05	1.38468e-05	-3.42159e-06	4.92057e-05	-8.63643e-07	
0	-4.62342e-05	-3.42159e-06	6.83645e-05	-0.000284284	2.94e-05	
0	0.00072118	4.92057e-05	-0.000284284	0.0203665	-0.000496376	
0	-1.28863e-05	-8.63643e-07	2.94e-05	-0.000496376	3.35327e-05	
1	0.00106136	0.000183996	-7.04175e-05	-0.000187671	-1.45933e-06	
1	0.000183996	3.93254e-05	-8.02262e-06	-1.2465e-05	-1.31673e-06	
1	-7.04175e-05	-8.02262e-06	0.000294072	-0.0004523	0.00010642	
1	-0.000187671	-1.2465e-05	-0.0004523	0.0232602	-0.000686183	
1	-1.45933e-06	-1.31673e-06	0.00010642	-0.000686183	6.82382e-05	
2	0.00113924	0.000198027	-9.57679e-05	-0.000163823	1.05806e-05	
2	0.000198027	4.24234e-05	-1.14774e-05	-3.72735e-05	3.21443e-06	
2	-9.57679e-05	-1.14774e-05	0.000442121	0.00103558	-0.000219479	
2	-0.000163823	-3.72735e-05	0.00103558	0.0264649	-0.00113493	
2	1.05806e-05	3.21443e-06	-0.000219479	-0.00113493	0.000158317	
3	0.000347351	4.70821e-05	-4.50547e-05	0.000653163	-1.2055e-05	
3	4.70821e-05	9.3234e-06	-2.80028e-06	2.72281e-05	-5.02024e-07	
3	-4.50547e-05	-2.80028e-06	3.39139e-05	-0.000165367	3.57483e-06	
3	0.000653163	2.72281e-05	-0.000165367	0.0216704	-0.000456219	
3	-1.2055e-05	-5.02024e-07	3.57483e-06	-0.000456219	1.78951e-05	
4	0.00384817	0.000773428	-0.000442033	-0.00289764	8.74474e-05	
4	0.000773428	0.000185177	-9.13549e-05	-0.000714156	2.95477e-05	
4	-0.000442033	-9.13549e-05	0.00505883	0.00973017	-0.00213895	
4	-0.00289764	-0.000714156	0.00973017	0.0453283	-0.00498464	
4	8.74474e-05	2.95477e-05	-0.00213895	-0.00498464	0.00104717	
5	0.0176268	0.00227944	-0.00522018	0.0626469	-0.000819783	
5	0.00227944	0.000393495	-0.000416436	0.00337387	-1.33746e-05	
5	-0.00522018	-0.000416436	0.0145419	-0.0191442	-0.00191165	
5	0.0626469	0.00337387	-0.0191442	0.541851	-0.0127483	
5	-0.000819783	-1.33746e-05	-0.00191165	-0.0127483	0.000902724	
6	0.000299279	4.21319e-05	-5.25915e-05	0.00111667	-1.84025e-05	
6	4.21319e-05	1.09997e-05	-3.2549e-06	6.64112e-05	-7.1749e-07	
6	-5.25915e-05	-3.2549e-06	4.79438e-05	-0.000273996	-8.0112e-06	
6	0.00111667	6.64112e-05	-0.000273996	0.0225276	-0.000484982	
6	-1.84025e-05	-7.1749e-07	-8.0112e-06	-0.000484982	2.51969e-05	
7	0.000526157	8.22429e-05	-5.14098e-05	0.000733689	-1.28555e-05	
7	8.22429e-05	1.70668e-05	-3.85232e-06	2.93017e-05	-3.01825e-07	
7	-5.14098e-05	-3.85232e-06	7.346e-05	-9.61987e-05	-1.77316e-05	
7	0.000733689	2.93017e-05	-9.61987e-05	0.0184183	-0.000443262	
7	-1.28555e-05	-3.01825e-07	-1.77316e-05	-0.000443262	2.80161e-05	
8	0.0007932	0.000140561	-5.2602e-05	0.00053555	-9.6105e-06	
8	0.000140561	3.17661e-05	-4.50419e-06	1.5238e-05	-1.33505e-07	
8	-5.2602e-05	-4.50419e-06	9.56694e-05	-3.52182e-05	-2.0594e-05	
8	0.00053555	1.5238e-05	-3.52182e-05	0.0169282	-0.000451676	
8	-9.6105e-06	-1.33505e-07	-2.0594e-05	-0.000451676	3.90526e-05	
9	0.000331072	5.17437e-05	-3.45635e-05	0.000213697	-4.33382e-06	
9	5.17437e-05	1.06833e-05	-2.64051e-06	8.9304e-06	-3.38178e-07	
9	-3.45635e-05	-2.64051e-06	4.83212e-05	-0.0001189	1.51532e-05	
9	0.000213697	8.9304e-06	-0.0001189	0.0133887	-0.000327605	
9	-4.33382e-06	-3.38178e-07	1.51532e-05	-0.000327605	2.08e-05	
10	0.000395964	7.00601e-05	-3.91374e-05	0.000535596	-9.28056e-06	
10	7.00601e-05	1.88096e-05	-2.88664e-06	3.17511e-05	-4.94888e-07	
10	-3.91374e-05	-2.88664e-06	5.02994e-05	-0.000162856	1.33026e-05	
10	0.000535596	3.17511e-05	-0.000162856	0.016495	-0.000378532	
10	-9.28056e-06	-4.94888e-07	1.33026e-05	-0.000378532	2.57713e-05	
11	0.00129261	0.000232178	-7.968e-05	0.000264323	-1.10957e-05	
11	0.000232178	5.07587e-05	-9.30612e-06	-2.37889e-06	-1.85972e-06	
11	-7.968e-05	-9.30612e-06	0.000347273	-0.000613271	0.000120633	
11	0.000264323	-2.37889e-06	-0.000613271	0.0187149	-0.000622316	
11	-1.10957e-05	-1.85972e-06	0.000120633	-0.000622316	7.33754e-05	
12	0.000472849	7.88758e-05	-3.8096e-05	0.000163841	-2.46688e-06	
12	7.88758e-05	1.67133e-05	-3.00871e-06	4.99227e-06	9.79822e-09	
12	-3.8096e-05	-3.00871e-06	5.1408e-05	-6.87915e-06	-6.6443e-06	
12	0.000163841	4.99227e-06	-6.87915e-06	0.0140705	-0.000339991	
12	-2.46688e-06	9.79822e-09	-6.6443e-06	-0.000339991	2.2683e-05	
13	0.000526097	8.65995e-05	-4.3532e-05	0.000221917	-4.07396e-06	
13	8.65995e-05	1.83664e-05	-3.39076e-06	1.05596e-05	-2.88741e-07	
13	-4.3532e-05	-3.39076e-06	6.02041e-05	-0.000104378	1.25466e-05	
13	0.000221917	1.05596e-05	-0.000104378	0.0174272	-0.000414979	
13	-4.07396e-06	-2.88741e-07	1.25466e-05	-0.000414979	2.61238e-05	
14	0.00119299	0.000208779	-7.46463e-05	0.00100245	-1.54909e-05	
14	0.000208779	4.53954e-05	-6.81719e-06	5.00428e-05	-9.40256e-08	
14	-7.46463e-05	-6.81719e-06	0.00017433	-9.27603e-06	-4.61002e-05	
14	0.00100245	5.00428e-05	-9.27603e-06	0.0192469	-0.00056159	
14	-1.54909e-05	-9.40256e-08	-4.61002e-05	-0.00056159	5.65933e-05	
15	0.00156318	0.000280622	-8.48516e-05	-0.000633717	1.81959e-05	
15	0.000280622	6.0524e-05	-1.04705e-05	-3.39302e-05	2.60796e-06	
15	-8.48516e-05	-1.04705e-05	0.000405825	0.000799547	-0.000140427	
15	-0.000633717	-3.39302e-05	0.000799547	0.0263137	-0.000802054	
15	1.81959e-05	2.60796e-06	-0.000140427	-0.000802054	8.46483e-05	
16	0.000650848	0.000111186	-4.55399e-05	0.000292468	-3.96638e-06	
16	0.000111186	2.36934e-05	-4.00724e-06	1.2275e-05	1.72157e-07	
16	-4.55399e-05	-4.00724e-06	9.0163e-05	5.15954e-05	-2.43855e-05	
16	0.000292468	1.2275e-05	5.15954e-05	0.0141057	-0.00038149	
16	-3.96638e-06	1.72157e-07	-2.43855e-05	-0.00038149	3.21943e-05	
17	0.000996923	0.000171087	-6.06401e-05	0.000323836	-5.50644e-06	
17	0.000171087	3.64091e-05	-5.03067e-06	1.09323e-05	-1.38632e-07	
17	-6.06401e-05	-5.03067e-06	9.73905e-05	-5.76093e-05	-2.25108e-06	
17	0.000323836	1.09323e-05	-5.76093e-05	0.0256627	-0.00063449	
17	-5.50644e-06	-1.38632e-07	-2.25108e-06	-0.00063449	4.59064e-05	
18	0.013332	0.00242255	-0.00171559	-0.0200077	0.000103691	
18	0.00242255	0.000538873	-0.000467047	-0.00137086	-6.41239e-05	
18	-0.00171559	-0.000467047	0.0342653	-0.0222667	0.00638789	
18	-0.0200077	-0.00137086	-0.0222667	0.250195	-0.00949223	
18	0.000103691	-6.41239e-05	0.00638789	-0.00949223	0.00137068	
19	0.000578457	9.96709e-05	-4.13488e-05	6.34279e-05	9.42173e-07	
19	9.96709e-05	2.16273e-05	-3.65575e-06	5.31939e-06	4.07185e-07	
19	-4.13488e-05	-3.65575e-06	8.70271e-05	0.000116093	-2.69243e-05	
19	6.34279e-05	5.31939e-06	0.000116093	0.0151655	-0.00039632	
19	9.42173e-07	4.07185e-07	-2.69243e-05	-0.00039632	3.17014e-05	
20	0.00411347	0.000783811	-0.000157607	0.000288645	1.64234e-05	
20	0.000783811	0.000172618	-2.98859e-05	1.57302e-05	6.54959e-06	
20	-0.000157607	-2.98859e-05	0.00157625	0.00215195	-0.000473159	
20	0.000288645	1.57302e-05	0.00215195	0.0175565	-0.00115648	
20	1.64234e-05	6.54959e-06	-0.000473159	-0.00115648	0.000210819	
21	0.00165767	0.000270158	-0.000175499	0.000277198	6.83236e-06	
21	0.000270158	5.67657e-05	-1.86573e-05	-5.35065e-06	3.80747e-06	
21	-0.000175499	-1.86573e-05	0.000717738	0.00126329	-0.000292451	
21	0.000277198	-5.35065e-06	0.00126329	0.149978	-0.00344651	
21	6.83236e-06	3.80747e-06	-0.000292451	-0.00344651	0.000206183	
22	0.000196654	2.44021e-05	-3.1916e-05	0.000261051	-4.86058e-06	
22	2.44021e-05	4.62177e-06	-1.93587e-06	1.04684e-05	-1.86266e-07	
22	-3.1916e-05	-1.93587e-06	2.09924e-05	-6.0421e-05	6.73505e-07	
22	0.000261051	1.04684e-05	-6.0421e-05	0.0168561	-0.000346534	
22	-4.86058e-06	-1.86266e-07	6.73505e-07	-0.000346534	1.15246e-05	
23	0.000536648	8.96175e-05	-4.09656e-05	9.21022e-05	-2.49068e-06	
23	8.96175e-05	1.89248e-05	-3.46147e-06	2.40794e-06	-3.28794e-07	
23	-4.09656e-05	-3.46147e-06	7.44446e-05	-0.000116101	2.15233e-05	
23	9.21022e-05	2.40794e-06	-0.000116101	0.016055	-0.000397385	
23	-2.49068e-06	-3.28794e-07	2.15233e-05	-0.000397385	2.80938e-05	
24	0.00131456	0.000225252	-9.04172e-05	0.000657901	-9.47202e-09	
24	0.000225252	4.15323e-05	-1.1469e-05	6.7588e-05	1.57706e-06	
24	-9.04172e-05	-1.1469e-05	0.000420908	0.000517364	-0.000111243	
24	0.000657901	6.7588e-05	0.000517364	0.0177061	-0.000602365	
24	-9.47202e-09	1.57706e-06	-0.000111243	-0.000602365	6.34536e-05	
25	0.00246546	0.000461636	-0.000115384	0.000589991	2.46242e-06	
25	0.000461636	0.000102233	-1.76296e-05	4.13264e-05	3.28779e-06	
25	-0.000115384	-1.76296e-05	0.000829229	0.00108744	-0.000263072	
25	0.000589991	4.13264e-05	0.00108744	0.0178942	-0.000836408	
25	2.46242e-06	3.28779e-06	-0.000263072	-0.000836408	0.000132045	
26	0.000245107	3.18121e-05	-3.77665e-05	0.000507066	-9.18469e-06	
26	3.18121e-05	6.13044e-06	-2.35571e-06	2.3668e-05	-4.65319e-07	
26	-3.77665e-05	-2.35571e-06	2.91564e-05	-0.000169013	7.58876e-06	
26	0.000507066	2.3668e-05	-0.000169013	0.018852	-0.000404465	
26	-9.18469e-06	-4.65319e-07	7.58876e-06	-0.000404465	1.57389e-05	
27	0.000270763	4.51661e-05	-3.43026e-05	0.000404504	-7.82351e-06	
27	4.51661e-05	1.23592e-05	-2.32074e-06	1.43785e-05	-3.63119e-07	
27	-3.43026e-05	-2.32074e-06	3.44473e-05	-0.000124087	5.47795e-06	
27	0.000404504	1.43785e-05	-0.000124087	0.0133877	-0.000304589	
27	-7.82351e-06	-3.63119e-07	5.47795e-06	-0.000304589	1.8668e-05	
28	0.000171188	1.8218e-05	-3.3362e-05	0.000529622	-9.08755e-06	
28	1.8218e-05	3.20403e-06	-1.92303e-06	2.25931e-05	-3.64615e-07	
28	-3.3362e-05	-1.92303e-06	1.85996e-05	-0.000138206	1.66677e-06	
28	0.000529622	2.25931e-05	-0.000138206	0.0142178	-0.000284693	
28	-9.08755e-06	-3.64615e-07	1.66677e-06	-0.000284693	8.91099e-06	
29	0.00394503	0.000556667	-0.00119472	0.0132776	-0.000284482	
29	0.000556667	0.000114844	-0.000102773	0.00106022	-2.68246e-05	
29	-0.00119472	-0.000102773	0.00262249	-0.0102673	0.000985646	
29	0.0132776	0.00106022	-0.0102673	0.112468	-0.00406663	
29	-0.000284482	-2.68246e-05	0.000985646	-0.00406663	0.000482809	
30	0.00307612	0.000588581	-0.000176722	2.82815e-05	-2.95373e-05	
30	0.000588581	0.000134131	-3.47002e-05	-7.8055e-05	-7.74621e-06	
30	-0.000176722	-3.47002e-05	0.00207032	-0.00259762	0.000593893	
30	2.82815e-05	-7.8055e-05	-0.00259762	0.0210975	-0.00118842	
30	-2.95373e-05	-7.74621e-06	0.000593893	-0.00118842	0.000212281	
31	0.000560784	8.53643e-05	-5.94271e-05	0.000242666	-3.09223e-06	
31	8.53643e-05	1.76114e-05	-4.64112e-06	1.7304e-06	4.26086e-07	
31	-5.94271e-05	-4.64112e-06	0.00010667	0.00013357	-4.24416e-05	
31	0.000242666	1.7304e-06	0.00013357	0.0248042	-0.000621952	
31	-3.09223e-06	4.26086e-07	-4.24416e-05	-0.000621952	4.54203e-05	
32	0.000553413	9.15627e-05	-4.75992e-05	0.000553135	-7.14622e-06	
32	9.15627e-05	1.99951e-05	-4.07386e-06	3.34081e-05	1.9093e-07	
32	-4.75992e-05	-4.07386e-06	0.000106534	5.72603e-05	-3.77355e-05	
32	0.000553135	3.34081e-05	5.72603e-05	0.0165835	-0.000437976	
32	-7.14622e-06	1.9093e-07	-3.77355e-05	-0.000437976	3.70009e-05	
33	0.000907114	0.000157733	-6.55284e-05	0.000175257	-9.10808e-06	
33	0.000157733	3.38055e-05	-7.56475e-06	-1.25657e-06	-1.77376e-06	
33	-6.55284e-05	-7.56475e-06	0.000283207	-0.000585647	0.000118163	
33	0.000175257	-1.25657e-06	-0.000585647	0.0186051	-0.000648364	
33	-9.10808e-06	-1.77376e-06	0.000118163	-0.000648364	7.72209e-05	
34	0.0022582	0.000426601	-0.000178777	-0.000526179	3.34011e-05	
34	0.000426601	9.38637e-05	-3.37027e-05	-0.0001171	1.05255e-05	
34	-0.000178777	-3.37027e-05	0.00175533	0.00346928	-0.000723153	
34	-0.000526179	-0.0001171	0.00346928	0.022646	-0.00188192	
34	3.34011e-05	1.05255e-05	-0.000723153	-0.00188192	0.000355646	
35	0.00106361	0.000193738	-4.84088e-05	0.00010893	-2.1355e-06	
35	0.000193738	4.19364e-05	-4.83222e-06	3.35015e-07	-1.31462e-07	
35	-4.84088e-05	-4.83222e-06	0.000111463	-5.60379e-05	1.01813e-05	
35	0.00010893	3.35015e-07	-5.60379e-05	0.012701	-0.000423264	
35	-2.1355e-06	-1.31462e-07	1.01813e-05	-0.000423264	4.7808e-05	
36	0.000326951	5.44427e-05	-3.17667e-05	0.000275938	-5.06168e-06	
36	5.44427e-05	1.2698e-05	-2.26542e-06	1.03653e-05	-1.9396e-07	
36	-3.17667e-05	-2.26542e-06	3.53973e-05	-6.55449e-05	1.46562e-06	
36	0.000275938	1.03653e-05	-6.55449e-05	0.0123708	-0.000288784	
36	-5.06168e-06	-1.9396e-07	1.46562e-06	-0.000288784	1.82818e-05	
37	0.00160097	0.000292789	-8.01996e-05	-2.05606e-05	6.04835e-06	
37	0.000292789	6.36986e-05	-9.65433e-06	-6.91238e-07	1.6749e-06	
37	-8.01996e-05	-9.65433e-06	0.000339072	0.000526167	-0.000110721	
37	-2.05606e-05	-6.91238e-07	0.000526167	0.0191586	-0.000672189	
37	6.04835e-06	1.6749e-06	-0.000110721	-0.000672189	8.07305e-05	
38	0.000696531	0.00011985	-5.4e-05	0.000190434	-6.87133e-06	
38	0.00011985	2.58258e-05	-5.39107e-06	-2.30401e-06	-9.70992e-07	
38	-5.4e-05	-5.39107e-06	0.000162688	-0.000320967	6.12403e-05	
38	0.000190434	-2.30401e-06	-0.000320967	0.0156016	-0.000468703	
38	-6.87133e-06	-9.70992e-07	6.12403e-05	-0.000468703	4.67841e-05	
39	0.000633603	0.000106051	-5.04734e-05	0.000567346	-1.19146e-05	
39	0.000106051	2.24258e-05	-4.55734e-06	2.76751e-05	-1.03205e-06	
39	-5.04734e-05	-4.55734e-06	0.000120248	-0.000337419	4.56817e-05	
39	0.000567346	2.76751e-05	-0.000337419	0.0151975	-0.000429094	
39	-1.19146e-05	-1.03205e-06	4.56817e-05	-0.000429094	3.80482e-05	
40	0.0351454	0.00656711	-0.00118467	-0.00117434	-4.15903e-05	
40	0.00656711	0.00138716	-0.000227349	-8.64286e-05	-2.72731e-05	
40	-0.00118467	-0.000227349	0.0108021	-0.00958316	0.00225765	
40	-0.00117434	-8.64286e-05	-0.00958316	0.0685363	-0.0079798	
40	-4.15903e-05	-2.72731e-05	0.00225765	-0.0079798	0.0015414	
41	0.00192388	0.000342406	-0.000134055	0.000899343	-2.91115e-05	
41	0.000342406	7.36401e-05	-1.9798e-05	5.31751e-05	-5.09288e-06	
41	-0.000134055	-1.9798e-05	0.000937933	-0.00164618	0.000318046	
41	0.000899343	5.31751e-05	-0.00164618	0.0251963	-0.0010304	
41	-2.91115e-05	-5.09288e-06	0.000318046	-0.0010304	0.000140589	
42	0.000539044	9.42139e-05	-4.33549e-05	-7.83132e-05	1.55779e-06	
42	9.42139e-05	2.14937e-05	-3.96248e-06	-2.41673e-05	5.86757e-07	
42	-4.33549e-05	-3.96248e-06	0.000106368	0.000180634	-4.04027e-05	
42	-7.83132e-05	-2.41673e-05	0.000180634	0.016341	-0.00043351	
42	1.55779e-06	5.86757e-07	-4.04027e-05	-0.00043351	3.75372e-05	
43	0.000409557	6.47472e-05	-4.19058e-05	1.44165e-05	2.8586e-06	
43	6.47472e-05	1.34452e-05	-3.44498e-06	-6.75517e-07	5.93436e-07	
43	-4.19058e-05	-3.44498e-06	7.62145e-05	0.000162363	-3.32038e-05	
43	1.44165e-05	-6.75517e-07	0.000162363	0.0160439	-0.000448166	
